X1,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL,codingWeekStartDay
21,2020-07-12-2020-07-19,UCGINcKuFbysZAslgL46KeOA,cMZmdlIYMgU,COVID 2025: How COVID-19 Will Change Cities: Prof. Luis Bettencourt,2020-07-16T14:00:03Z,33969,172,139,25,277,The University of Chicago,83800,US,https://www.youtube.com/watch?v=cMZmdlIYMgU,2020-07-12
22,2020-07-12-2020-07-19,UCJlvKZ9XcnNHDb18llV3b3Q,w6EzBcJAds4,"Vidente Iago fez previsoes em entrevista, falou sobre o Covid e mais! (@Lisa, Leve e Solta )",2020-07-13T01:00:05Z,11476,1400,32,18,717,Quebra de Rotina,766000,BR,https://www.youtube.com/watch?v=w6EzBcJAds4,2020-07-12
23,2020-07-12-2020-07-19,UCj56srJRPpwP9sDUHI6qXQQ,Eo1tIoxbp4Q,Kelly Dodd&#39;s Ex Wants FULL CUSTODY Due to COVID Behavior?! l RHOC,2020-07-15T20:11:23Z,9208,153,7,68,376,Grace Report,128000,CA,https://www.youtube.com/watch?v=Eo1tIoxbp4Q,2020-07-12
24,2020-07-12-2020-07-19,UC4MEVbMZYuIeA4QUzrSCODQ,ak8w48pbZq4,Free Covid Tests In Madannapet Ward Office,2020-07-15T10:19:20Z,2599,105,5,8,164,TELANGANA STARS CHANNEL,387000,IN,https://www.youtube.com/watch?v=ak8w48pbZq4,2020-07-12
25,2020-07-12-2020-07-19,UCIvnJG--HSZ_4B6wcAGLwKA,sUtntpYvSuA,WUHAN Chinese Yajuj Majuj Barish Sanitization. Wtsp-0091-9515694097,2020-07-16T18:41:09Z,113,2,5,4,2851,2ndJesusChrist Lord Shiva,9630,Unknown,https://www.youtube.com/watch?v=sUtntpYvSuA,2020-07-12
26,2020-07-12-2020-07-19,UCCNbMYXLV9KLj_YiRLJ2SJA,DSmpYyfpD7w,Coronavirus: The Conspiracies,2020-07-14T04:00:10Z,NA,6,0,1,3135,YouTube Movies,NA,Unknown,https://www.youtube.com/watch?v=DSmpYyfpD7w,2020-07-12
27,2020-07-12-2020-07-19,UCcWVzoTCGZdHlC5xgn-zcxQ,cvcM8-RdNpE,*suckling on COVID-19* | 5.17.2020,2020-07-17T16:30:03Z,9,0,0,0,333,The Gunterian Vlog,126,US,https://www.youtube.com/watch?v=cvcM8-RdNpE,2020-07-12
0,2020-07-19-2020-07-26,UC3XTzVzaHQEd30rQbuvCtTQ,0b_eHBZLM6U,Coronavirus: Conspiracy Theories: Last Week Tonight with John Oliver (HBO),2020-07-20T06:30:00Z,11435057,257405,12469,34856,1339,LastWeekTonight,8830000,Unknown,https://www.youtube.com/watch?v=0b_eHBZLM6U,2020-07-19
1,2020-07-19-2020-07-26,UCSxY3aIGBg47WJASNYH6mUA,xTvd7oAEyhs,Home Care Tips For Mild COVID-19 Cases | Dr. Sushila Kataria,2020-07-20T10:00:32Z,4058779,81725,1822,5343,438,Medanta,226000,IN,https://www.youtube.com/watch?v=xTvd7oAEyhs,2020-07-19
2,2020-07-19-2020-07-26,UCJEDFSxHHOW1PpBccdSxOTA,Ht6cjxghfqQ,Taarak Mehta Ka Ooltah Chashmah Shooting Resumes in Covid Backdrop | TMKOC Shooting Resumes,2020-07-23T14:08:09Z,1846481,23490,1507,472,260,IndianExpressOnline,1000000,IN,https://www.youtube.com/watch?v=Ht6cjxghfqQ,2020-07-19
3,2020-07-19-2020-07-26,UCvJJ_dzjViJCoLf5uKUTwoA,NaYfoGwH33I,Why People Believe Covid-19 Conspiracies,2020-07-19T16:27:08Z,1663657,17930,6971,16338,1171,CNBC,2540000,Unknown,https://www.youtube.com/watch?v=NaYfoGwH33I,2020-07-19
4,2020-07-19-2020-07-26,UCGBD7uXRwp_lb2Mpu2XupBQ,x2ipw0Mt6g8,COVID-19 Treatment &amp; Recovery at Home,2020-07-23T18:14:45Z,1414920,10070,821,N/A,1457,SMHCS,10600,Unknown,https://www.youtube.com/watch?v=x2ipw0Mt6g8,2020-07-19
5,2020-07-19-2020-07-26,UCTzf99EUGj8b843DRb3CJIw,H3yHYdbhjCk,Use of Pulse Oximeter in COVID patients | pls oksiimiittr kaa istemaal | HINDI | Dr.Maulik Shah MD,2020-07-22T03:00:02Z,982682,8615,887,299,503,GUJMOM TV,46200,IN,https://www.youtube.com/watch?v=H3yHYdbhjCk,2020-07-19
6,2020-07-19-2020-07-26,UC0p5jTq6Xx_DosDFxVXnWaQ,0TImic4N1ko,Stockmarket v economy: the impact of covid-19 | The Economist,2020-07-24T14:00:27Z,796100,12601,492,1327,544,The Economist,2180000,GB,https://www.youtube.com/watch?v=0TImic4N1ko,2020-07-19
7,2020-07-19-2020-07-26,UCMSsLqxqvZsNXi0Z-VjN89A,wEid0Hxt8mk,7 Tips for Flying and Traveling during COVID,2020-07-21T14:45:01Z,710127,17036,705,2137,852,Doctor Mike Hansen,959000,US,https://www.youtube.com/watch?v=wEid0Hxt8mk,2020-07-19
8,2020-07-19-2020-07-26,UCvnqH2Mf7mleoawplJjyEpg,HWQOML31_OI,How to DISINFECT COVID-19:GROPO I eliminates 99.9% of substances viruses transmitted through aerosol,2020-07-19T18:31:19Z,706874,25,4,1,64,GECCO GROUP,182,Unknown,https://www.youtube.com/watch?v=HWQOML31_OI,2020-07-19
9,2020-07-19-2020-07-26,UCH4BNI0-FOK2dMXoFtViWHw,npXP5wqNzaI,COVID-19 &amp; Mask Myths DEBUNKED!,2020-07-23T22:42:37Z,695661,37667,3577,10439,824,It's Okay To Be Smart,4430000,US,https://www.youtube.com/watch?v=npXP5wqNzaI,2020-07-19
10,2020-07-19-2020-07-26,UC3S3UsD0bjJH4X3cMHJHooQ,SEEYEDMug8E,Nasopharyngeal Swab for COVID-19,2020-07-23T18:21:41Z,521335,N/A,N/A,0,180,UConn Health,4970,US,https://www.youtube.com/watch?v=SEEYEDMug8E,2020-07-19
11,2020-07-19-2020-07-26,UCoMdktPbSTixAyNGwb-UYkQ,6xCaTD3Hpj0,Coronavirus: &#39;There may never be a COVID-19 vaccine&#39;,2020-07-20T08:01:20Z,489873,2096,3578,2069,301,Sky News,3870000,GB,https://www.youtube.com/watch?v=6xCaTD3Hpj0,2020-07-19
12,2020-07-19-2020-07-26,UCq18eeL7D9Vd8DhjMcLh9QQ,25LbHn3byI8,Should the COVID-19 Vaccine Be Made Compulsory? | Good Morning Britain,2020-07-21T09:42:50Z,327840,1266,6179,N/A,568,Good Morning Britain,1010000,GB,https://www.youtube.com/watch?v=25LbHn3byI8,2020-07-19
13,2020-07-19-2020-07-26,UCunauRvuGMTUWkzIp20Goeg,IIW9QQaVEAc,Explained: Can Steam Inhalation Cure COVID-19? | Coronavirus Fact Check | BOOM,2020-07-20T06:36:50Z,216107,989,480,339,158,BOOM,107000,IN,https://www.youtube.com/watch?v=IIW9QQaVEAc,2020-07-19
14,2020-07-19-2020-07-26,UCoMdktPbSTixAyNGwb-UYkQ,krkYKxYEuZw,Which countries have the highest coronavirus infection rates?,2020-07-19T20:33:04Z,202406,1307,306,450,142,Sky News,3870000,GB,https://www.youtube.com/watch?v=krkYKxYEuZw,2020-07-19
15,2020-07-19-2020-07-26,UCZaT_X_mc0BI-djXOlfhqWQ,mi7pFfpWfyY,Coronavirus Is Devastating Navajo Nation,2020-07-20T18:55:45Z,172199,3619,186,1057,1761,VICE News,7130000,US,https://www.youtube.com/watch?v=mi7pFfpWfyY,2020-07-19
16,2020-07-19-2020-07-26,UCNye-wNBqNL5ZzHSJj3l8Bg,0LoTZH68VSg,US coronavirus catastrophe: Who is to blame? | Head to Head,2020-07-24T16:03:33Z,153006,1519,138,635,2927,Al Jazeera English,8360000,QA,https://www.youtube.com/watch?v=0LoTZH68VSg,2020-07-19
17,2020-07-19-2020-07-26,UCeY0bbntWzzVIaj2z3QigXg,YU1gS6Ht9Gc,"Miami Sets Curfew As Florida's Coronavirus Cases Surge To 350,000 | NBC Nightly News",2020-07-19T23:27:53Z,89275,846,92,365,171,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=YU1gS6Ht9Gc,2020-07-19
18,2020-07-19-2020-07-26,UCG45hMChrxiQjuFc3CiF87A,pyrpbq0Di7A,Does Wearing a Face Covering Really Stop COVID-19?,2020-07-23T15:28:25Z,84284,608,363,N/A,182,AACC,9040,US,https://www.youtube.com/watch?v=pyrpbq0Di7A,2020-07-19
19,2020-07-19-2020-07-26,UCoMdktPbSTixAyNGwb-UYkQ,5EMfr5Tc1ss,Coronavirus: Barcelona beaches packed despite COVID-19 spike,2020-07-20T20:16:44Z,80417,494,104,218,160,Sky News,3870000,GB,https://www.youtube.com/watch?v=5EMfr5Tc1ss,2020-07-19
20,2020-07-19-2020-07-26,UCnKFQ3qLokC-6OS3YHNgGpw,GK7bCi52-vo,Zombies and Coronavirus: Planning for the Next BIg Outbreak | Comic-Con@Home 2020,2020-07-24T19:00:02Z,74527,N/A,N/A,N/A,3653,Comic-Con International,165000,US,https://www.youtube.com/watch?v=GK7bCi52-vo,2020-07-19
21,2020-07-19-2020-07-26,UC4SUWizzKc1tptprBkWjX2Q,hpZA00UWdD0,Study suggests Italy's earliest coronavirus strains did not arrive from China,2020-07-24T10:19:56Z,68280,1395,257,866,187,South China Morning Post,2630000,HK,https://www.youtube.com/watch?v=hpZA00UWdD0,2020-07-19
22,2020-07-19-2020-07-26,UC_vFLohxs5PkAxlk7Y6jEtw,ct08qADHR_c,"COVID-19 vaccine trials don&#39;t take sex into consideration, expert says",2020-07-22T02:00:05Z,65958,156,32,9,107,ABC 7 Chicago,185000,US,https://www.youtube.com/watch?v=ct08qADHR_c,2020-07-19
23,2020-07-19-2020-07-26,UC6y94UijBAZS_kbTwAvLxgw,eB5BYHNYHu8,Contactless COVID Safe customer check in,2020-07-23T23:48:43Z,62318,N/A,N/A,N/A,46,NSW Government,3070,AU,https://www.youtube.com/watch?v=eB5BYHNYHu8,2020-07-19
24,2020-07-19-2020-07-26,UCknLrEdhRCp1aegoMqRaCZg,NVCh09r7Tx0,Coronavirus drug abuse: A pandemic within a pandemic? | COVID-19 Special,2020-07-20T15:54:40Z,61373,808,43,215,666,DW News,2960000,DE,https://www.youtube.com/watch?v=NVCh09r7Tx0,2020-07-19
25,2020-07-19-2020-07-26,UCZaT_X_mc0BI-djXOlfhqWQ,T4idudsYaSI,How Greece&#39;s Biggest Refugee Camp Avoided a Catastrophic Coronavirus Outbreak,2020-07-22T14:16:34Z,50567,990,164,247,267,VICE News,7130000,US,https://www.youtube.com/watch?v=T4idudsYaSI,2020-07-19
26,2020-07-19-2020-07-26,UCVSNOxehfALut52NbkfRBaA,nLOzsbypSs4,COVID-19 Diaries: Can Tanzania Really Be Coronavirus-Free?,2020-07-20T16:01:17Z,45035,474,25,394,156,VOA News,2030000,US,https://www.youtube.com/watch?v=nLOzsbypSs4,2020-07-19
27,2020-07-19-2020-07-26,UCVSSpcmZD2PwPBqb8yKQKBA,Jkgd0dfzjTQ,Rudy Gobert goes in-depth on his positive COVID-19 test | NBA on ESPN,2020-07-23T05:14:44Z,44561,654,57,163,424,NBA on ESPN,893000,US,https://www.youtube.com/watch?v=Jkgd0dfzjTQ,2020-07-19
28,2020-07-19-2020-07-26,UCCvMFNgzh03YGT07anZHFnw,lzDYsZfd-fY,Diagnoses by dog noses - Dogs can sniff out patients with COVID-19,2020-07-23T11:13:38Z,40047,248,7,11,150,TiHoVideos,16000,Unknown,https://www.youtube.com/watch?v=lzDYsZfd-fY,2020-07-19
29,2020-07-19-2020-07-26,UCNye-wNBqNL5ZzHSJj3l8Bg,vBgBy5KPzgQ,Potential long-term effects of COVID-19 on human beings,2020-07-23T12:42:00Z,39396,294,18,56,404,Al Jazeera English,8360000,QA,https://www.youtube.com/watch?v=vBgBy5KPzgQ,2020-07-19
0,2020-07-26-2020-08-02,UCH1oRy1dINbMVp3UFWrKP0w,PpjFZX40pM0,I&#39;m 16 and went to the hospital twice for COVID-19. This is what it&#39;s like l GMA Digital,2020-07-27T17:58:21Z,6203611,57136,3750,15286,313,Good Morning America,3720000,US,https://www.youtube.com/watch?v=PpjFZX40pM0,2020-07-26
1,2020-07-26-2020-08-02,UCobgOt3poNKlml3Y5TnVU8Q,U5YWRetmqCU,What if Coronavirus Never Disappeared? + more videos | #aumsum #kids #science #education #children,2020-07-31T11:30:01Z,4093265,17410,1523,0,602,It's AumSum Time,2880000,IN,https://www.youtube.com/watch?v=U5YWRetmqCU,2020-07-26
2,2020-07-26-2020-08-02,UCwKgCflcC57QClKYhSHivzA,R9o3iRgchmE,CORONAVIRUS: LA DESPEDIDA A PACIENTES GRAVES,2020-07-27T01:10:22Z,2904253,20228,1658,3029,176,Hospital de Emergencias Villa El Salvador - HEVES,31300,PE,https://www.youtube.com/watch?v=R9o3iRgchmE,2020-07-26
3,2020-07-26-2020-08-02,UCwbdE36Ey2CNeANU7Y23kww,GeCptUWXiXk,Le interviste Imbruttite - Gallipoli 2020 (CORONAVIRUS edition),2020-07-30T13:58:01Z,1560586,29110,1799,4968,384,Il Milanese Imbruttito,496000,Unknown,https://www.youtube.com/watch?v=GeCptUWXiXk,2020-07-26
4,2020-07-26-2020-08-02,UC4oQAvXFuNlKivYjUynQKTA,IMuMQsvIJUE,"""El coronavirus no procede de la naturaleza ni salio de un mercado de Wuhan"" | Videos Semana",2020-07-29T22:09:09Z,1241545,11546,914,1746,157,Revista Semana,1530000,CO,https://www.youtube.com/watch?v=IMuMQsvIJUE,2020-07-26
5,2020-07-26-2020-08-02,UCHbq_l1qnuomfJCYQTsWf_Q,ASPTDg_3ADE,WHAT EVERYONE NEEDS TO KNOW ABOUT COVID-19 | Noam Chomsky,2020-07-30T11:30:00Z,950643,11645,6584,6881,819,Motivation Madness,2790000,CA,https://www.youtube.com/watch?v=ASPTDg_3ADE,2020-07-26
6,2020-07-26-2020-08-02,UCnsvJeZO4RigQ898WdDNoBw,-qYfakrm5ig,DIOXIDO DE CLORO| uso en Bolivia para tratar la COVID-19,2020-07-27T17:01:44Z,917989,13463,2234,8925,397,El País,1670000,ES,https://www.youtube.com/watch?v=-qYfakrm5ig,2020-07-26
7,2020-07-26-2020-08-02,UCZ6lB4QErd1lOgmKJq7lAGw,WqT2z8jCEHs,How to use the AbC-19 COVID-19 rapid antibody test. Now in boxes of 25,2020-07-28T06:25:49Z,914946,2956,160,1,116,Abingdon Health,1730,GB,https://www.youtube.com/watch?v=WqT2z8jCEHs,2020-07-26
8,2020-07-26-2020-08-02,UCqnbDFdCpuN8CMEg0VuEBqA,kwkvTBgTO7A,What Does America's Coronavirus Response Look Like Abroad? | NYT Opinion,2020-07-29T17:00:17Z,701019,19672,2110,6121,417,The New York Times,3860000,Unknown,https://www.youtube.com/watch?v=kwkvTBgTO7A,2020-07-26
9,2020-07-26-2020-08-02,UCeY0bbntWzzVIaj2z3QigXg,buTkbpyB8ZI,'A War Against Stupidity': Healthcare Workers Battle Coronavirus Misinformation | NBC News NOW,2020-08-01T00:13:32Z,686713,5616,604,2651,1198,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=buTkbpyB8ZI,2020-07-26
10,2020-07-26-2020-08-02,UChDKyKQ59fYz3JO2fl0Z6sg,g5qC_ja1cl4,"21 States Are In Coronavirus Red Zone As US Death Toll Passes 150,000 | TODAY",2020-07-29T13:00:25Z,622960,3595,3479,4397,172,TODAY,3250000,Unknown,https://www.youtube.com/watch?v=g5qC_ja1cl4,2020-07-26
11,2020-07-26-2020-08-02,UC9RM-iSvTu1uPJb8X5yp3EQ,YgiMqePRp0Y,The Logistics of Covid-19 Testing,2020-07-28T16:41:28Z,523128,20997,484,1316,841,Wendover Productions,3150000,GB,https://www.youtube.com/watch?v=YgiMqePRp0Y,2020-07-26
12,2020-07-26-2020-08-02,UCVxBA3Cbu3pm8w8gEIoMEog,7MssH4aZitU,&quot;Shut it down now&quot;: US health experts call for 2nd coronavirus shutdown | ABC7,2020-07-27T19:00:01Z,468286,1878,2948,3926,216,ABC7,601000,Unknown,https://www.youtube.com/watch?v=7MssH4aZitU,2020-07-26
13,2020-07-26-2020-08-02,UCCaZVAFFIEW3lAQr7WSJHcg,xVu_I6WCsto,10 Tips for Staying Safe in the Era of COVID-19,2020-07-28T14:00:13Z,312034,3113,204,3,150,Johns Hopkins Rheumatology,46500,US,https://www.youtube.com/watch?v=xVu_I6WCsto,2020-07-26
14,2020-07-26-2020-08-02,UCZaT_X_mc0BI-djXOlfhqWQ,LU5W8xx8pQk,These Two Arizona Communities Are Living in Different Coronavirus Realities,2020-07-27T22:18:08Z,289124,4596,377,1801,967,VICE News,7130000,US,https://www.youtube.com/watch?v=LU5W8xx8pQk,2020-07-26
15,2020-07-26-2020-08-02,UCajXeitgFL-rb5-gXI-aG8Q,A612BKSGxng,How Robots Are Preventing the Spread of COVID-19 in India,2020-07-29T16:00:02Z,262165,2118,85,381,217,Great Big Story,6010000,US,https://www.youtube.com/watch?v=A612BKSGxng,2020-07-26
16,2020-07-26-2020-08-02,UCeY0bbntWzzVIaj2z3QigXg,PVrSpPXwdZ4,Inside Hospitals During COVID-19 Spikes | NBC News,2020-08-01T13:59:46Z,222035,1698,156,803,494,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=PVrSpPXwdZ4,2020-07-26
17,2020-07-26-2020-08-02,UChLtXXpo4Ge1ReTEboVvTDg,y2z0yjH76E8,Coronavirus: Thousands rally in Berlin to protest COVID-19 measures,2020-08-01T18:19:32Z,199734,4733,233,1888,115,Global News,2840000,CA,https://www.youtube.com/watch?v=y2z0yjH76E8,2020-07-26
18,2020-07-26-2020-08-02,UC16niRr50-MSBwiO3YDb3RA,69TbUbNGGr8,Coronavirus: Scaled back Hajj pilgrimage begins in Saudi Arabia - BBC News,2020-07-30T10:45:14Z,190946,1684,283,706,138,BBC News,11100000,GB,https://www.youtube.com/watch?v=69TbUbNGGr8,2020-07-26
19,2020-07-26-2020-08-02,UCQfwfsi5VrQ8yKZ-UWmAEFg,yiP0rKR9qVk,Protest against coronavirus curbs draws crowds in Berlin,2020-08-01T20:56:43Z,180814,3995,330,1595,116,FRANCE 24 English,1940000,US,https://www.youtube.com/watch?v=yiP0rKR9qVk,2020-07-26
20,2020-07-26-2020-08-02,UCNye-wNBqNL5ZzHSJj3l8Bg,RdQnKq7Kn1w,North Korea declares emergency over first reported COVID-19 case,2020-07-26T10:45:30Z,149258,1111,88,399,144,Al Jazeera English,8360000,QA,https://www.youtube.com/watch?v=RdQnKq7Kn1w,2020-07-26
21,2020-07-26-2020-08-02,UC_Lnb8ZHqqgLbp-7hltuT9w,yRrAWRtsajs,Face Masks: Which Is Best For COVID-19?,2020-07-28T23:00:11Z,142729,1102,165,341,246,CNA Insider,991000,SG,https://www.youtube.com/watch?v=yRrAWRtsajs,2020-07-26
22,2020-07-26-2020-08-02,UCknLrEdhRCp1aegoMqRaCZg,2imR-RXfBh0,What would a coronavirus second wave look like? | COVID-19 Special,2020-07-31T17:31:06Z,127074,683,468,373,727,DW News,2960000,DE,https://www.youtube.com/watch?v=2imR-RXfBh0,2020-07-26
23,2020-07-26-2020-08-02,UCF9IOB2TExg3QIBupFtBDxg,B0nszQtbsfU,Coronavirus and Sepsis,2020-07-31T13:24:04Z,107268,3614,111,967,1852,Dr. John Campbell,1750000,GB,https://www.youtube.com/watch?v=B0nszQtbsfU,2020-07-26
24,2020-07-26-2020-08-02,UCIYLOcEUX6TbBo7HQVF2PKA,bxOt4A3OkFg,Coronavirus: Record new COVID-19 cases in Victoria as restrictions tighten | 9 News Australia,2020-07-30T10:57:30Z,94271,389,225,N/A,695,9 News Australia,830000,AU,https://www.youtube.com/watch?v=bxOt4A3OkFg,2020-07-26
25,2020-07-26-2020-08-02,UCHPzpxcYhxkb0fMJKeSe66g,coVdjT9cjeU,Tin the gioi moi nhat toi 26/07 | My canh bao Covid-19 se khong bao gio bi diet tru | ANTG,2020-07-26T13:05:06Z,92655,225,73,12,779,THẾ GIỚI NGHIÊNG,3870000,VN,https://www.youtube.com/watch?v=coVdjT9cjeU,2020-07-26
26,2020-07-26-2020-08-02,UCT2OYGLtOyyui_9MGrnfyzA,Z4urU-v-HCM,Corona Virus (Covid-19): A Lesson Learned | What it Gave and Took from us? | Letstute,2020-07-26T11:00:08Z,89620,1487,72,161,283,Let'stute,867000,IN,https://www.youtube.com/watch?v=Z4urU-v-HCM,2020-07-26
27,2020-07-26-2020-08-02,UCeY0bbntWzzVIaj2z3QigXg,_fXjKOQ9Gjw,COVID-19 Survivors Speak Out After Double-Lung Transplants: 'This Is Not A Joke' | NBC Nightly News,2020-07-30T23:37:57Z,87905,426,21,192,127,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=_fXjKOQ9Gjw,2020-07-26
28,2020-07-26-2020-08-02,UCiKGMZZmZXK-RpbKJGXgH3Q,DKo8V2n1_GM,Inside &#39;The Bold &amp; The Beautiful&#39; Filming Amid Coronavirus,2020-07-30T23:31:22Z,68255,332,22,53,166,Access,1300000,US,https://www.youtube.com/watch?v=DKo8V2n1_GM,2020-07-26
29,2020-07-26-2020-08-02,UC4SUWizzKc1tptprBkWjX2Q,UMaXbHvTdr0,Haj pilgrimage in Mecca downsized due to coronavirus pandemic,2020-07-30T03:35:40Z,57217,683,43,177,91,South China Morning Post,2630000,HK,https://www.youtube.com/watch?v=UMaXbHvTdr0,2020-07-26
0,2020-08-02-2020-08-09,UCDrQaGaHpOav5y7m1SCSJRg,yHX60DyyuQ0,The Great Race: A COVID-19 Story,2020-08-05T19:52:25Z,5779529,N/A,N/A,0,77,Stanford Medicine,86300,US,https://www.youtube.com/watch?v=yHX60DyyuQ0,2020-08-02
1,2020-08-02-2020-08-09,UCaqULXPDXdu561DMeWFq5Fw,wNh1vI6JGho,COVID NHANH DI DI - ICM TEAM | OFFICIAL AUDIO,2020-08-05T13:00:10Z,3432980,79424,19664,8561,222,K-ICM Official,4840000,VN,https://www.youtube.com/watch?v=wNh1vI6JGho,2020-08-02
2,2020-08-02-2020-08-09,UCLXo7UDZvByw2ixzpQCufnA,Djy3WNLz_mM,The coronavirus is mutating. Now what?,2020-08-07T12:00:04Z,2424489,46946,6682,7690,396,Vox,10100000,US,https://www.youtube.com/watch?v=Djy3WNLz_mM,2020-08-02
3,2020-08-02-2020-08-09,UC_Lnb8ZHqqgLbp-7hltuT9w,D9uZmmoexUk,"COVID-19: With Travel Halted, What Happens To The Planes? | Grounded | CNA Documentary",2020-08-08T12:00:09Z,1062551,7527,363,782,2724,CNA Insider,991000,SG,https://www.youtube.com/watch?v=D9uZmmoexUk,2020-08-02
4,2020-08-02-2020-08-09,UCIRYBXDze5krPDzAEOxFGVA,fqVpU3bEfaE,Trump claims US coronavirus deaths lower than other nations,2020-08-04T08:19:35Z,757641,1133,126,528,59,Guardian News,2020000,GB,https://www.youtube.com/watch?v=fqVpU3bEfaE,2020-08-02
5,2020-08-02-2020-08-09,UCiMg06DjcUk5FRiM3g5sqoQ,F70BzSFAZfw,Symptoms of Coronavirus Disease 2019,2020-08-07T18:19:43Z,547911,836,415,N/A,21,Centers for Disease Control and Prevention (CDC),563000,US,https://www.youtube.com/watch?v=F70BzSFAZfw,2020-08-02
6,2020-08-02-2020-08-09,UCeY0bbntWzzVIaj2z3QigXg,Vy53qSQGc74,Former Coronavirus Skeptics Describe How Contracting COVID-19 Changed Their Perspective | NBC News,2020-08-07T17:59:49Z,501857,4739,327,1998,1703,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=Vy53qSQGc74,2020-08-02
7,2020-08-02-2020-08-09,UCZzwjZPc6R_PbnDgFVMwlvQ,Z0ZA1rlgTTg,Cardi B Recreates Viral &quot;CORONAVIRUS&quot; Meme | Interview | Capital,2020-08-07T09:30:04Z,473894,12674,345,532,280,Capital FM,5580000,GB,https://www.youtube.com/watch?v=Z0ZA1rlgTTg,2020-08-02
8,2020-08-02-2020-08-09,UCNhXTS_yLO9HgFuiQuhf2AA,LeEBn4ttZZY,Inexpensive way to test face mask effectiveness in reducing COVID-19 transmission | Duke Health,2020-08-07T18:35:08Z,451410,1203,223,N/A,215,Duke Health,39600,US,https://www.youtube.com/watch?v=LeEBn4ttZZY,2020-08-02
9,2020-08-02-2020-08-09,UCupvZG-5ko_eiXAupbDfxWw,2-4FDaQg4sE,Trump falsely claims kids &#39;almost immune&#39; from coronavirus,2020-08-06T00:22:55Z,382390,5063,3140,5976,639,CNN,13000000,Unknown,https://www.youtube.com/watch?v=2-4FDaQg4sE,2020-08-02
10,2020-08-02-2020-08-09,UC16niRr50-MSBwiO3YDb3RA,cqF4kQBAB9w,Axios interview: Trump coronavirus claims fact-checked - BBC News,2020-08-05T17:49:02Z,371228,3540,497,1555,140,BBC News,11100000,GB,https://www.youtube.com/watch?v=cqF4kQBAB9w,2020-08-02
11,2020-08-02-2020-08-09,UCH1oRy1dINbMVp3UFWrKP0w,8RBRmLjnhvo,Some schools close after reopening amid COVID-19 l GMA,2020-08-04T15:40:18Z,330896,4829,172,1524,200,Good Morning America,3720000,US,https://www.youtube.com/watch?v=8RBRmLjnhvo,2020-08-02
12,2020-08-02-2020-08-09,UCMSsLqxqvZsNXi0Z-VjN89A,t7cVsWBfupE,Best way to Protect yourself against COVID - *NEW* Respokare(r) N95 Respirator Mask,2020-08-04T18:22:47Z,329165,8947,458,1606,607,Doctor Mike Hansen,959000,US,https://www.youtube.com/watch?v=t7cVsWBfupE,2020-08-02
13,2020-08-02-2020-08-09,UCeY0bbntWzzVIaj2z3QigXg,6Tvqx1RePVo,Navajo Nation Battles Water Crisis Amid Coronavirus Pandemic | NBC Nightly News,2020-08-03T23:47:12Z,212994,312,13,124,190,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=6Tvqx1RePVo,2020-08-02
14,2020-08-02-2020-08-09,UCUFbQPEX8jzvvhUq1WnG_EA,cm8TCgDzs-I,11 Symptoms of COVID 19 (Coronavirus disease) - Updated CDC guidance,2020-08-08T07:39:51Z,199166,680,95,53,66,Potential,16400,US,https://www.youtube.com/watch?v=cm8TCgDzs-I,2020-08-02
15,2020-08-02-2020-08-09,UCUFbQPEX8jzvvhUq1WnG_EA,6XdjmB4IY3M,How to protect yourself against COVID-19 (Coronavirus),2020-08-07T10:29:19Z,143845,1345,95,54,167,Potential,16400,US,https://www.youtube.com/watch?v=6XdjmB4IY3M,2020-08-02
16,2020-08-02-2020-08-09,UCrlIS7z20CnVaCrMvdkig_g,WJjwv-Osw2k,NYC sets up coronavirus quarantine checkpoints,2020-08-05T23:08:06Z,124910,464,1239,835,163,Eyewitness News ABC7NY,396000,US,https://www.youtube.com/watch?v=WJjwv-Osw2k,2020-08-02
17,2020-08-02-2020-08-09,UCHd62-u_v4DvJ8TCFtpi4GA,ig6sfig718k,How covid-19 attacks the lungs,2020-08-03T14:01:35Z,117654,727,33,88,295,Washington Post,1810000,US,https://www.youtube.com/watch?v=ig6sfig718k,2020-08-02
18,2020-08-02-2020-08-09,UCg70JR8kcR0fTdarQf9xj_w,OphRF8vfOzo,DISTANT DANCEFLOORS: COVID-19 and the Electronic Music Industry,2020-08-05T05:00:11Z,90334,1868,53,238,1936,Pioneer DJ,595000,Unknown,https://www.youtube.com/watch?v=OphRF8vfOzo,2020-08-02
19,2020-08-02-2020-08-09,UC52X5wxOL_s5yw0dQk7NtgA,hTbIjlMZCf4,Trump argues over COVID death numbers,2020-08-04T08:36:16Z,82319,696,50,251,60,Associated Press,1760000,US,https://www.youtube.com/watch?v=hTbIjlMZCf4,2020-08-02
